Category,image,metrics,layer_size
Application System,ardupilot/ardupilot-dev-coverage,FLS,128.23
Application System,ardupilot/ardupilot-dev-armhf,FLS,286.74
Application System,ardupilot/ardupilot-dev-chibios-py2,FLS,1201.8700000000001
Application System,ardupilot/ardupilot-dev-base,FLS,120.89
Application System,ardupilot/ardupilot-dev-bloaty,FLS,1857.1599999999999
Application System,ardupilot/ardupilot-dev-bloaty,CLS,626.03
Application System,ardupilot/ardupilot-dev-bloaty,CLS,839.28
Application System,ardupilot/ardupilot-dev-bloaty,CLS,208.62
Application System,ardupilot/ardupilot-dev-bloaty,CLS,253.63
Application System,ardupilot/ardupilot-dev-bloaty,CLS,554.44
Application System,ardupilot/ardupilot-dev-bloaty,CLS,211.22
Application System,ardupilot/ardupilot-dev-bloaty,CLS,839.79
Application System,ardupilot/ardupilot-dev-bloaty,CLS,987.1
Application System,ardupilot/ardupilot-dev-bloaty,CLS,258.33
Application System,ardupilot/ardupilot-dev-bloaty,CLS,244.61
Application System,gaas/mavros-gazebo7-px4,FLS,6011.22
Application System,gaas/mavros-gazebo7-px4,CLS,9032.62
Application System,juhaoming/sustechpoints,FLS,1117.08
Application System,juhaoming/sustechpoints,CLS,411.42999999999995
Documentation,justheuristic/practical_rl,FLS,1105.23
Documentation,justheuristic/practical_rl,CLS,3322.08
Documentation,0xbadb100d/computervision-recipes,FLS,4811.16
Documentation,0xbadb100d/computervision-recipes,CLS,5986.01
Documentation,prabhuomkar/pytorch-cpp,FLS,4317.53
Documentation,prabhuomkar/pytorch-cpp,CLS,2614.57
Documentation,tnarihi/nnabla-examples,FLS,2420.35
Documentation,tnarihi/nnabla-examples,CLS,2764.67
