repos,repo_version,filename,raw_details
jeff1evesque/machine-learning,latest,/docker-compose.rancher.yml,"{'version': '2', 'services': {'mariadb': {'hostname': 'mariadb', 'image': 'jeff1evesque/ml-mariadb:0.8'}, 'mongodb': {'hostname': 'mongodb', 'image': 'jeff1evesque/ml-mongodb:0.8'}, 'redis': {'hostname': 'redis', 'image': 'jeff1evesque/ml-redis:0.8'}, 'browserify': {'hostname': 'browserify', 'image': 'jeff1evesque/ml-browserify:0.8'}, 'sass': {'hostname': 'sass', 'image': 'jeff1evesque/ml-sass:0.8'}, 'webserver-api': {'hostname': 'webserver-api', 'image': 'jeff1evesque/ml-webserver:0.8', 'command': ['api', '0.0.0.0', '6001', '6']}, 'webserver-web': {'hostname': 'webserver-web', 'image': 'jeff1evesque/ml-webserver:0.8', 'command': ['web', '0.0.0.0', '5001', '6']}, 'nginx-api': {'hostname': 'nginx-api', 'image': 'jeff1evesque/ml-nginx-api:0.8', 'ports': ['9595:6000/tcp']}, 'nginx-web': {'hostname': 'nginx-web', 'image': 'jeff1evesque/ml-nginx-web:0.8', 'ports': ['8585:5000/tcp']}}}"
jeff1evesque/machine-learning,latest,/docker-compose.yml,"{'version': '3', 'services': {'mariadb': {'hostname': 'mariadb', 'image': 'jeff1evesque/ml-mariadb:0.8', 'volumes': ['mariadb:/var/lib/mysql']}, 'mongodb': {'hostname': 'mongodb', 'image': 'jeff1evesque/ml-mongodb:0.8', 'volumes': ['mongodb:/data/db']}, 'redis': {'hostname': 'redis', 'image': 'jeff1evesque/ml-redis:0.8', 'volumes': ['redis:/data']}, 'browserify': {'hostname': 'browserify', 'image': 'jeff1evesque/ml-browserify:0.8', 'volumes': ['./src/jsx/__tests__:/var/machine-learning/src/jsx/__tests__', './src/jsx/import:/var/machine-learning/src/jsx/import', './src/jsx/.babelrc:/var/machine-learning/src/jsx/.babelrc', './src/jsx/content.jsx:/var/machine-learning/src/jsx/content.jsx', './src/jsx/jest.config.js:/var/machine-learning/src/jsx/jest.config.js', './src/jsx/package.json:/var/machine-learning/src/jsx/package.json', './src/jsx/README.md:/var/machine-learning/src/jsx/README.md', './src/jsx/setup.js:/var/machine-learning/src/jsx/setup.js', './interface/static/js:/var/machine-learning/interface/static/js']}, 'sass': {'hostname': 'sass', 'image': 'jeff1evesque/ml-sass:0.8', 'volumes': ['./src/scss:/var/machine-learning/src/scss', './interface/static/css:/var/machine-learning/interface/static/css']}, 'webserver-api': {'hostname': 'webserver-api', 'image': 'jeff1evesque/ml-webserver:0.8', 'command': ['api', '0.0.0.0', '6001', '6'], 'start_on_create': True, 'volumes': ['./log:/var/machine-learning/log', './interface/__init__.py:/var/machine-learning/interface/__init__.py', './interface/views_api.py:/var/machine-learning/interface/views_api.py', './hiera:/var/machine-learning/hiera', './brain:/var/machine-learning/brain', './test:/var/machine-learning/test', './test/backend:/var/machine-learning/test/backend', './test/live_server:/var/machine-learning/test/live_server', './app.py:/var/machine-learning/app.py', './factory.py:/var/machine-learning/factory.py', './__init__.py:/var/machine-learning/__init__.py']}, 'webserver-web': {'hostname': 'webserver-web', 'image': 'jeff1evesque/ml-webserver:0.8', 'command': ['web', '0.0.0.0', '5001', '6'], 'volumes': ['./log:/var/machine-learning/log', './interface/__init__.py:/var/machine-learning/interface/__init__.py', './interface/views_web.py:/var/machine-learning/interface/views_web.py', './interface/templates:/var/machine-learning/interface/templates', './interface/static/js:/var/machine-learning/interface/static/js', './interface/static/css:/var/machine-learning/interface/static/css', './hiera:/var/machine-learning/hiera', './brain:/var/machine-learning/brain', './test/linter:/var/machine-learning/test/linter', './test/lint:/var/machine-learning/test/lint', './app.py:/var/machine-learning/app.py', './factory.py:/var/machine-learning/factory.py']}, 'nginx-api': {'hostname': 'nginx-api', 'image': 'jeff1evesque/ml-nginx-api:0.8', 'ports': ['9595:6000/tcp']}, 'nginx-web': {'hostname': 'nginx-web', 'image': 'jeff1evesque/ml-nginx-web:0.8', 'ports': ['8585:5000/tcp']}}, 'volumes': {'mariadb': {'driver': 'local'}, 'mongodb': {'driver': 'local'}, 'redis': {'driver': 'local'}}}"
blue-oil/blueoil,latest,/docker-compose.yml,"{'version': '2.4', 'services': {'blueoil': {'build': {'context': '.', 'dockerfile': './docker/Dockerfile', 'target': 'blueoil-dev', 'shm_size': '1gb'}, 'image': 'blueoil_${USER}', 'runtime': 'nvidia', 'ulimits': {'memlock': -1, 'stack': 67108864}, 'network_mode': 'host', 'working_dir': '/home/blueoil', 'volumes': ['./:/home/blueoil', '${DATA_DIR}:/home/blueoil/dataset', '${OUTPUT_DIR:-./saved}:/home/blueoil/saved'], 'environment': ['CUDA_VISIBLE_DEVICES=${CUDA_VISIBLE_DEVICES:-0}', 'DATA_DIR=/home/blueoil/dataset', 'OUTPUT_DIR=/home/blueoil/saved']}}}"
DigitalSlideArchive/HistomicsTK,latest,/tests/docker-compose.yml,"{'version': '3', 'services': {'girder': {'build': {'context': '.', 'dockerfile': 'Dockerfile-gc-tests'}, 'depends_on': ['mongodb'], 'volumes': ['../.tox/externaldata:/tests/externaldata']}, 'mongodb': {'image': 'circleci/mongo:5.0-ram', 'command': ['mongod', '--storageEngine', 'ephemeralForTest', '--dbpath', '/dev/shm/mongo']}}}"
photonixapp/photonix,latest,/docker/docker-compose.example.yml,"{'version': '3', 'services': {'postgres': {'container_name': 'photonix-postgres', 'image': 'postgres:11.1-alpine', 'environment': {'POSTGRES_DB': 'photonix', 'POSTGRES_PASSWORD': 'password'}, 'volumes': ['./data/db:/var/lib/postgresql/data']}, 'redis': {'container_name': 'photonix-redis', 'image': 'redis:6.2.2'}, 'photonix': {'container_name': 'photonix', 'image': 'photonixapp/photonix:latest', 'ports': ['8888:80'], 'environment': {'ENV': 'prd', 'POSTGRES_HOST': 'postgres', 'POSTGRES_DB': 'photonix', 'POSTGRES_USER': 'postgres', 'POSTGRES_PASSWORD': 'password', 'REDIS_HOST': 'redis', 'ALLOWED_HOSTS': '*'}, 'volumes': ['./data/photos:/data/photos', './data/raw-photos-processed:/data/raw-photos-processed', './data/cache:/data/cache', './data/models:/data/models'], 'links': ['postgres', 'redis']}}}"
photonixapp/photonix,latest,/docker/docker-compose.prd.yml,"{'version': '3', 'services': {'postgres': {'container_name': 'photonix-postgres', 'image': 'postgres:11.1-alpine', 'ports': ['5432:5432'], 'environment': {'POSTGRES_DB': 'photonix', 'POSTGRES_PASSWORD': 'password'}, 'volumes': ['../data/db:/var/lib/postgresql/data']}, 'redis': {'container_name': 'photonix-redis', 'image': 'redis:6.2.2', 'ports': ['6379:6379']}, 'photonix': {'container_name': 'photonix', 'image': 'photonix', 'build': {'context': '..', 'dockerfile': 'docker/Dockerfile.prd'}, 'ports': ['8888:80'], 'environment': {'ENV': 'prd', 'POSTGRES_HOST': 'postgres', 'POSTGRES_DB': 'photonix', 'POSTGRES_USER': 'postgres', 'POSTGRES_PASSWORD': 'password', 'REDIS_HOST': 'redis', 'ALLOWED_HOSTS': '*'}, 'volumes': ['../data/photos:/data/photos', '../data/raw-photos-processed:/data/raw-photos-processed', '../data/cache:/data/cache', '../data/models:/data/models'], 'links': ['postgres', 'redis']}}}"
photonixapp/photonix,latest,/docker/docker-compose.dev.yml,"{'version': '3', 'services': {'postgres': {'container_name': 'photonix-postgres', 'image': 'postgres:11.1-alpine', 'ports': ['5432:5432'], 'environment': {'POSTGRES_DB': 'photonix', 'POSTGRES_PASSWORD': 'password'}, 'volumes': ['../data/db:/var/lib/postgresql/data']}, 'redis': {'container_name': 'photonix-redis', 'image': 'redis:6.2.2', 'ports': ['6379:6379']}, 'photonix': {'container_name': 'photonix', 'image': 'photonix-dev', 'build': {'context': '..', 'dockerfile': 'docker/Dockerfile.dev'}, 'ports': ['8888:80', '8889:8000', '6006:6006', '8880:8001'], 'environment': {'ENV': 'dev', 'SAMPLE_DATA': 1, 'POSTGRES_HOST': 'postgres', 'POSTGRES_DB': 'photonix', 'POSTGRES_USER': 'postgres', 'POSTGRES_PASSWORD': 'password', 'REDIS_HOST': 'redis', 'ALLOWED_HOSTS': '*', 'LOG_LEVEL': 'DEBUG'}, 'volumes': ['../photonix:/srv/photonix', '../system:/srv/system', '../tests:/srv/tests', '../test.py:/srv/test.py', '../ui/public:/srv/ui/public', '../ui/src:/srv/ui/src', '../ui/.storybook:/srv/ui/.storybook', '../ui/static:/srv/ui/static', '../ui/stories:/srv/ui/stories', '../ui/package.json:/srv/ui/package.json', '../ui/yarn.lock:/srv/ui/yarn.lock', '../ui/config:/srv/ui/config', '../ui/scripts:/srv/ui/scripts', '../data/photos:/data/photos', '../data/raw-photos-processed:/data/raw-photos-processed', '../data/cache:/data/cache', '../data/models:/data/models', '../system/supervisord.conf:/etc/supervisord.conf'], 'links': ['postgres', 'redis']}}}"
photonixapp/photonix,latest,/.devcontainer/docker-compose.yml,"{'version': '3', 'services': {'photonix': {'volumes': ['..:/workspace:cached']}}}"
metabrainz/acousticbrainz-server,latest,/docker/docker-compose.jenkins.yml,"{'version': '3.4', 'services': {'db': {'image': 'postgres:10.5', 'environment': {'PGDATA': '/var/lib/postgresql/data/pgdata'}, 'command': 'postgres -F'}, 'acousticbrainz': {'build': {'context': '..', 'dockerfile': 'Dockerfile', 'target': 'acousticbrainz-test'}, 'depends_on': ['db', 'redis']}, 'redis': {'image': 'redis:4.0-alpine'}}}"
metabrainz/acousticbrainz-server,latest,/docker/docker-compose.dev.yml,"{'version': '3.4', 'volumes': {'postgres': None, 'postgreshome': None, 'webhome': None}, 'services': {'db': {'image': 'postgres:10.5', 'volumes': ['postgres:/var/lib/postgresql/data', 'postgreshome:/root'], 'ports': ['15432:5432']}, 'webserver': {'build': {'context': '..', 'dockerfile': 'Dockerfile', 'target': 'acousticbrainz-dev'}, 'environment': {'FLASK_APP': 'webserver', 'FLASK_ENV': 'development'}, 'command': 'flask run -h 0.0.0.0 -p 8080', 'volumes': ['../:/code', 'webhome:/root'], 'ports': ['8080:8080'], 'depends_on': ['db', 'redis']}, 'redis': {'image': 'redis:4.0-alpine'}, 'hl_extractor': {'build': {'context': '..', 'dockerfile': 'Dockerfile', 'target': 'acousticbrainz-dev'}, 'command': 'python2 worker_manage.py hl_extractor', 'volumes': ['../:/code'], 'depends_on': ['db']}, 'dataset_evaluator': {'build': {'context': '..', 'dockerfile': 'Dockerfile', 'target': 'acousticbrainz-dev'}, 'command': 'python2 worker_manage.py dataset_evaluator', 'volumes': ['../:/code', '../data/datasets:/data/datasets', '../data/files:/data/files'], 'depends_on': ['db']}}}"
metabrainz/acousticbrainz-server,latest,/docker/docker-compose.test.yml,"{'version': '3.4', 'volumes': {'postgres': None}, 'services': {'db': {'image': 'postgres:10.5', 'volumes': ['postgres:/var/lib/postgresql/data'], 'ports': ['15431:5432'], 'command': 'postgres -F'}, 'acousticbrainz': {'build': {'context': '..', 'dockerfile': 'Dockerfile', 'target': 'acousticbrainz-dev'}, 'volumes': ['..:/code:z'], 'depends_on': ['db', 'redis']}, 'redis': {'image': 'redis:4.0-alpine'}}}"
amor71/LiuAlgoTrader,latest,/database/docker-compose.yml,"{'version': '3.8', 'services': {'postgresql': {'image': 'postgres', 'container_name': 'pg-docker', 'environment': ['POSTGRES_USER={user_name}', 'POSTGRES_PASSWORD={password}', 'POSTGRES_DB={db_name}'], 'volumes': ['./liu.py-data:/var/lib/postgresql/data', './postgres.conf:/etc/postgresql/postgresql.conf', './schema.sql:/docker-entrypoint-initdb.d/schema.sql'], 'command': 'postgres -c config_file=/etc/postgresql/postgresql.conf', 'ports': ['5400:5432'], 'restart': 'always'}}}"
amor71/LiuAlgoTrader,latest,/database/docker-compose-windows.yml,"{'version': '3.8', 'services': {'postgresql': {'image': 'postgres', 'container_name': 'pg-docker', 'environment': ['POSTGRES_USER={user_name}', 'POSTGRES_PASSWORD={password}', 'POSTGRES_DB={db_name}', 'PGDATA=/tmp'], 'volumes': ['./liu.py-data:/var/lib/postgresql/data', './postgres.conf:/etc/postgresql/postgresql.conf', './schema.sql:/docker-entrypoint-initdb.d/schema.sql'], 'command': 'postgres -c config_file=/etc/postgresql/postgresql.conf', 'ports': ['5400:5432'], 'restart': 'always'}}}"
autogoal/autogoal,latest,/docker-compose.yml,"{'version': '2.3', 'services': {'autogoal': {'container_name': 'autogoal', 'hostname': 'autogoal', 'image': 'autogoal/autogoal', 'ports': ['8501:8501', '8000:8000'], 'volumes': ['./autogoal:/usr/lib/python3/dist-packages/autogoal', './vendor/illiterate/illiterate:/usr/lib/python3/dist-packages/illiterate', '~/.autogoal:/home/coder/.autogoal', '.:/home/coder/autogoal', '~/.ssh:/home/coder/.ssh', '~/.gitconfig:/home/coder/.gitconfig'], 'user': '1000:1000'}}}"
autogoal/autogoal,latest,/.devcontainer/docker-compose.yml,"{'version': '2.3', 'services': {'autogoal': {'command': '/bin/sh -c ""while sleep 1000; do :; done""'}}}"
Hydrospheredata/hydro-serving,latest,/docker-compose.yaml,"{'networks': {'extnet': {'driver': 'bridge'}, 'hydronet': {'internal': True, 'ipam': {'config': [{'subnet': '172.16.0.0/24'}]}, 'name': 'demo_hydronet'}}, 'services': {'gateway': {'container_name': 'gateway', 'depends_on': {'manager': {'condition': 'service_started'}}, 'environment': {'API_GATEWAY_GRPC_PORT': '9090', 'API_GATEWAY_HOST': 'managerui', 'API_GATEWAY_HTTP_PORT': '8080', 'GRPC_PORT': '9091', 'HTTP_PORT': '9090'}, 'image': 'hydrosphere/serving-gateway:68cbcda8208b24d1060445a319832feabf4008b2', 'networks': {'hydronet': {}}, 'ports': [{'published': 29090, 'target': 9090}, {'published': 29091, 'target': 9091}]}, 'hydro-auto-od': {'container_name': 'hydro-auto-od', 'depends_on': {'minio': {'condition': 'service_started'}, 'mongodb': {'condition': 'service_started'}}, 'environment': {'AWS_ACCESS_KEY_ID': 'minio', 'AWS_SECRET_ACCESS_KEY': 'minio123', 'CLUSTER_ENDPOINT': 'http://managerui:8080', 'DEBUG': 'false', 'DEFAULT_RUNTIME': 'hydrosphere/serving-runtime-python-3.7:3.0.0-dev4', 'DEFAULT_TIMEOUT': '120', 'GRPC_PORT': '5001', 'MONGO_AUTH_DB': 'admin', 'MONGO_DATABASE': 'hydro-serving-data-profiler', 'MONGO_PASS': 'hydr0s3rving', 'MONGO_PORT': '27017', 'MONGO_URL': 'mongodb', 'MONGO_USER': 'root', 'S3_ENDPOINT': 'http://minio:9000'}, 'image': 'hydrosphere/hydro-auto-od:44cd54bfbcd8b941ad1837c46355894be4fb4a34', 'networks': {'extnet': {}, 'hydronet': {}}}, 'manager': {'container_name': 'manager', 'depends_on': {'postgres': {'condition': 'service_started'}}, 'image': 'hydrosphere/serving-manager:e29d10eb36589ca966f1d0cecb3aafb4d333907f', 'networks': {'extnet': {}, 'hydronet': {}}, 'ports': [{'published': 19090, 'target': 9090}, {'published': 19091, 'target': 9091}], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock:rw']}, 'managerui': {'container_name': 'managerui', 'depends_on': {'gateway': {'condition': 'service_started'}, 'manager': {'condition': 'service_started'}, 'rootcause': {'condition': 'service_started'}, 'serving-sonar': {'condition': 'service_started'}, 'visualization': {'condition': 'service_started'}}, 'environment': {'AUTO_OD_GRPC_PORT': '5001', 'AUTO_OD_HOST': 'auto-od', 'GATEWAY_GRPC_PORT': '9091', 'GATEWAY_HOST': 'gateway', 'GATEWAY_HTTP_PORT': '9090', 'MANAGER_GRPC_PORT': '9091', 'MANAGER_HOST': 'manager', 'MANAGER_HTTP_PORT': '9090', 'MONITORING_GRPC_PORT': '9091', 'MONITORING_HOST': 'serving-sonar', 'MONITORING_HTTP_PORT': '9090', 'PROMETHEUS_AM_HOST': 'prometheus-am', 'ROOTCAUSE_HOST': 'rootcause', 'ROOTCAUSE_HTTP_PORT': '5000', 'STAT_HOST': 'stat', 'STAT_PORT': '5000', 'VISUALIZATION_HOST': 'visualization', 'VISUALIZATION_HTTP_PORT': '5000'}, 'image': 'hydrosphere/hydro-serving-ui:3.0.3', 'networks': {'extnet': {}, 'hydronet': {}}, 'ports': [{'published': 80, 'target': 8080}, {'published': 9090, 'target': 9090}]}, 'minio': {'container_name': 'minio', 'environment': {'MINIO_ACCESS_KEY': 'minio', 'MINIO_SECRET_KEY': 'minio123'}, 'image': 'bitnami/minio:2021.5.27-debian-10-r6', 'networks': {'extnet': {}, 'hydronet': {}}, 'ports': [{'published': 9000, 'target': 9000}]}, 'mongodb': {'container_name': 'mongodb', 'environment': {'MONGODB_ADVERTISED_HOSTNAME': 'mongodb', 'MONGODB_REPLICA_SET_KEY': 'replicasetkey123', 'MONGODB_REPLICA_SET_MODE': 'primary', 'MONGODB_ROOT_PASSWORD': 'hydr0s3rving'}, 'image': 'bitnami/mongodb:4.4.7-debian-10-r11', 'networks': {'extnet': {}, 'hydronet': {}}, 'ports': [{'published': 27017, 'target': 27017}], 'restart': 'on-failure'}, 'postgres': {'container_name': 'postgres', 'environment': {'POSTGRES_DB': 'docker', 'POSTGRES_PASSWORD': 'docker', 'POSTGRES_USER': 'docker'}, 'image': 'postgres:9.6-alpine', 'networks': {'hydronet': {}}, 'ports': [{'published': 5432, 'target': 5432}]}, 'prometheus-am': {'container_name': 'prometheus-am', 'image': 'prom/alertmanager', 'networks': {'extnet': {}, 'hydronet': {}}, 'ports': [{'published': 9093, 'target': 9093}]}, 'rootcause': {'command': 'service', 'container_name': 'rootcause', 'depends_on': {'mongodb': {'condition': 'service_started'}, 'rootcause-worker': {'condition': 'service_started'}, 'serving-sonar': {'condition': 'service_started'}}, 'environment': {'AWS_ACCESS_KEY_ID': 'minio', 'AWS_SECRET_ACCESS_KEY': 'minio123', 'DEBUG': 'False', 'GRPC_UI_ADDRESS': 'managerui', 'HTTP_UI_ADDRESS': 'http://managerui:8080', 'MONGO_AUTH_DB': 'admin', 'MONGO_PASS': 'hydr0s3rving', 'MONGO_PORT': '27017', 'MONGO_URL': 'mongodb', 'MONGO_USER': 'root', 'ROOTCAUSE_DB_NAME': 'rootcause', 'S3_ENDPOINT': 'http://minio:9000'}, 'image': 'hydrosphere/hydro-root-cause:3.0.3', 'networks': {'extnet': {}, 'hydronet': {}}, 'ports': [{'published': 5005, 'target': 5000}]}, 'rootcause-worker': {'command': 'worker', 'container_name': 'rootcause-worker', 'depends_on': {'mongodb': {'condition': 'service_started'}, 'serving-sonar': {'condition': 'service_started'}}, 'environment': {'AWS_ACCESS_KEY_ID': 'minio', 'AWS_SECRET_ACCESS_KEY': 'minio123', 'DEBUG': 'False', 'GRPC_UI_ADDRESS': 'managerui:9090', 'HTTP_UI_ADDRESS': 'http://managerui:8080', 'MONGO_AUTH_DB': 'admin', 'MONGO_PASS': 'hydr0s3rving', 'MONGO_PORT': '27017', 'MONGO_URL': 'mongodb', 'MONGO_USER': 'root', 'ROOTCAUSE_DB_NAME': 'rootcause', 'S3_ENDPOINT': 'http://minio:9000'}, 'image': 'hydrosphere/hydro-root-cause:3.0.3', 'networks': {'hydronet': {}}}, 'serving-sonar': {'container_name': 'serving-sonar', 'depends_on': {'postgres': {'condition': 'service_started'}}, 'environment': {'ALERTING_FRONTEND_URL': 'http://localhost/', 'ALERTING_MANAGER_URL': 'prometheus-am:9093', 'DB_JDBC_URL': 'jdbc:postgresql://postgres:5432/docker', 'DB_PASS': 'docker', 'DB_TYPE': 'postgres', 'DB_USER': 'docker', 'GRPC_PORT': '9091', 'HTTP_PORT': '9090', 'MONGO_AUTH_DB': 'admin', 'MONGO_HOST': 'mongodb', 'MONGO_PASS': 'hydr0s3rving', 'MONGO_USER': 'root', 'SIDECAR_GRPC_PORT': '9090', 'SIDECAR_HOST': 'managerui', 'SIDECAR_HTTP_PORT': '8080', 'STORAGE_ACCESS_KEY': 'minio', 'STORAGE_ENDPOINT': 'http://minio:9000', 'STORAGE_PATH_STYLE_ACCESS': 'true', 'STORAGE_S3_IMPL': 'org.apache.hadoop.fs.s3a.S3AFileSystem', 'STORAGE_SECRET_KEY': 'minio123'}, 'image': 'hydrosphere/sonar:3.0.3', 'networks': {'extnet': {}, 'hydronet': {}}, 'ports': [{'published': 39090, 'target': 9090}, {'published': 39091, 'target': 9091}]}, 'stat': {'container_name': 'stat', 'depends_on': {'minio': {'condition': 'service_started'}, 'mongodb': {'condition': 'service_started'}}, 'environment': {'AWS_ACCESS_KEY_ID': 'minio', 'AWS_SECRET_ACCESS_KEY': 'minio123', 'HTTP_UI_ADDRESS': 'http://managerui:8080', 'MONGO_PASS': 'hydr0s3rving', 'MONGO_PORT': '27017', 'MONGO_URL': 'mongodb', 'MONGO_USER': 'root', 'S3_ENDPOINT': 'http://minio:9000'}, 'image': 'hydrosphere/hydro-stat:3.0.3', 'networks': {'extnet': {}, 'hydronet': {}}, 'ports': [{'published': 5002, 'target': 5000}]}, 'visualization': {'command': 'service', 'container_name': 'visualization', 'depends_on': {'minio': {'condition': 'service_started'}, 'mongodb': {'condition': 'service_started'}}, 'environment': {'AWS_ACCESS_KEY_ID': 'minio', 'AWS_SECRET_ACCESS_KEY': 'minio123', 'AWS_STORAGE_ENDPOINT': 'http://minio:9000', 'DEBUG': 'False', 'GRPC_PORT': '5003', 'GRPC_PROXY_ADDRESS': 'managerui:9090', 'HTTP_PROXY_ADDRESS': 'http://managerui:8080', 'MONGO_PASS': 'hydr0s3rving', 'MONGO_PORT': '27017', 'MONGO_URL': 'mongodb', 'MONGO_USER': 'root', 'SECURE': 'False'}, 'image': 'hydrosphere/hydro-visualization:3.0.3', 'networks': {'extnet': {}, 'hydronet': {}}, 'ports': [{'published': 5000, 'target': 5000}]}, 'visualization-worker': {'command': 'worker', 'container_name': 'visualization-worker', 'depends_on': {'minio': {'condition': 'service_started'}, 'mongodb': {'condition': 'service_started'}, 'visualization': {'condition': 'service_started'}}, 'environment': {'AWS_ACCESS_KEY_ID': 'minio', 'AWS_SECRET_ACCESS_KEY': 'minio123', 'AWS_STORAGE_ENDPOINT': 'http://minio:9000', 'DEBUG': 'False', 'GRPC_PROXY_ADDRESS': 'managerui:9090', 'HTTP_PROXY_ADDRESS': 'http://managerui:8080', 'MONGO_PASS': 'hydr0s3rving', 'MONGO_PORT': '27017', 'MONGO_URL': 'mongodb', 'MONGO_USER': 'root', 'SECURE': 'False'}, 'image': 'hydrosphere/hydro-visualization:3.0.3', 'networks': {'hydronet': {}}}}, 'version': '3.5', 'volumes': {'sonardata': {}}}"
recognai/rubrix,latest,/docker-compose.yaml,"{'version': '3', 'services': {'rubrix': {'image': 'recognai/rubrix:latest', 'ports': ['6900:80'], 'environment': {'ELASTICSEARCH': 'http://elasticsearch:9200'}, 'networks': ['rubrix']}, 'elasticsearch': {'image': 'docker.elastic.co/elasticsearch/elasticsearch:7.11.1', 'container_name': 'elasticsearch', 'environment': ['node.name=elasticsearch', 'cluster.name=es-rubrix-local', 'discovery.type=single-node', 'ES_JAVA_OPTS=-Xms512m -Xmx512m'], 'ulimits': {'memlock': {'soft': -1, 'hard': -1}}, 'networks': ['rubrix']}, 'kibana': {'image': 'docker.elastic.co/kibana/kibana:7.11.1', 'container_name': 'kibana', 'ports': ['5601:5601'], 'environment': {'ELASTICSEARCH_URL': 'http://elasticsearch:9200', 'ELASTICSEARCH_HOSTS': '[""http://elasticsearch:9200""]'}, 'networks': ['rubrix']}}, 'networks': {'rubrix': {'driver': 'bridge'}}}"
open-metadata/OpenMetadata,latest,/ingestion/tests/integration/source/trino/tests/docker-compose.yml,"{'version': '3', 'services': {'trino-server': {'image': 'trinodb/trino', 'restart': 'always', 'ports': ['8080:8080']}}}"
open-metadata/OpenMetadata,latest,/ingestion/tests/integration/source/ldap/tests/docker-compose.yml,"{'version': '3.3', 'services': {'openldap': {'image': 'osixia/openldap:1.5.0', 'command': '--copy-service', 'environment': {'LDAP_ORGANISATION': 'example', 'LDAP_DOMAIN': 'example.com', 'LDAP_ADMIN_PASSWORD': 'ldappassword'}, 'ports': ['389:389', '636:636'], 'volumes': ['./bootstrap.ldif:/container/service/slapd/assets/config/bootstrap/ldif/bootstrap.ldif']}}}"
open-metadata/OpenMetadata,latest,/ingestion/tests/integration/source/mlflow/docker-compose.yml,"{'version': '3', 'services': {'mlflow-db': {'container_name': 'mlflow-db', 'image': 'mysql', 'restart': 'always', 'command': '--port=3307', 'ports': ['3307:3307'], 'environment': ['MYSQL_DATABASE=experiments', 'MYSQL_USER=mlflow', 'MYSQL_PASSWORD=password', 'MYSQL_ROOT_PASSWORD=root'], 'volumes': ['./db:/var/lib/mysql'], 'cap_add': ['SYS_NICE']}, 'mlflow-artifact': {'image': 'minio/minio', 'environment': ['MINIO_ACCESS_KEY=minio', 'MINIO_SECRET_KEY=password'], 'ports': ['9000:9000', '9001:9001'], 'command': ['minio', 'server', '--address', ':9001', '--console-address', ':9000', '/data']}, 'mlflow': {'container_name': 'mlflow', 'build': '.', 'image': 'mlflow', 'restart': 'always', 'depends_on': ['mlflow-db', 'mlflow-artifact'], 'ports': ['5000:5000'], 'environment': ['MLFLOW_S3_ENDPOINT_URL=http://localhost:9000', 'AWS_ACCESS_KEY_ID=""minio""', 'AWS_SECRET_ACCESS_KEY=""password""'], 'command': 'mlflow server --backend-store-uri mysql+pymysql://mlflow:password@mlflow-db:3307/experiments --default-artifact-root s3://mlops.local.com --host 0.0.0.0'}}}"
open-metadata/OpenMetadata,latest,/ingestion/tests/integration/source/postgres/tests/docker-compose.yml,"{'version': '3.9', 'services': {'postgres': {'image': 'postgres', 'restart': 'always', 'environment': {'POSTGRES_USER': 'catalog_user', 'POSTGRES_PASSWORD': 'catalog_password', 'POSTGRES_DB': 'pagila'}, 'ports': ['5433:5432']}}}"
open-metadata/OpenMetadata,latest,/ingestion/tests/integration/source/mysql/tests/docker-compose.yml,"{'version': '3.9', 'services': {'db': {'image': 'mysql/mysql-server:latest', 'restart': 'always', 'environment': {'MYSQL_ROOT_PASSWORD': 'password', 'MYSQL_USER': 'catalog_user', 'MYSQL_PASSWORD': 'catalog_password', 'MYSQL_DATABASE': 'catalog_test'}, 'volumes': ['./setup/setup.sql:/docker-entrypoint-initdb.d/setup.sql'], 'expose': [3306], 'ports': ['3307:3306']}}}"
open-metadata/OpenMetadata,latest,/ingestion/tests/integration/source/hive/tests/docker-compose.yml,"{'version': '3', 'services': {'namenode': {'image': 'bde2020/hadoop-namenode:2.0.0-hadoop2.7.4-java8', 'volumes': ['namenode:/hadoop/dfs/name'], 'environment': ['CLUSTER_NAME=test'], 'env_file': ['hadoop-hive.env'], 'ports': ['50070:50070']}, 'datanode': {'image': 'bde2020/hadoop-datanode:2.0.0-hadoop2.7.4-java8', 'volumes': ['datanode:/hadoop/dfs/data'], 'env_file': ['hadoop-hive.env'], 'environment': {'SERVICE_PRECONDITION': 'namenode:50070'}, 'ports': ['50075:50075']}, 'hive-server': {'image': 'bde2020/hive:2.3.2-postgresql-metastore', 'env_file': ['hadoop-hive.env'], 'command': 'sh /setup/setup.sh', 'volumes': ['./setup:/setup'], 'environment': {'HIVE_CORE_CONF_javax_jdo_option_ConnectionURL': 'jdbc:postgresql://hive-metastore/metastore', 'SERVICE_PRECONDITION': 'hive-metastore:9083'}, 'ports': ['10000:10000']}, 'hive-metastore': {'image': 'bde2020/hive:2.3.2-postgresql-metastore', 'env_file': ['hadoop-hive.env'], 'command': '/opt/hive/bin/hive --service metastore', 'environment': {'SERVICE_PRECONDITION': 'namenode:50070 datanode:50075 hive-metastore-postgresql:5432'}, 'ports': ['9083:9083']}, 'hive-metastore-postgresql': {'image': 'bde2020/hive-metastore-postgresql:2.3.0'}}, 'volumes': {'namenode': None, 'datanode': None}}"
